time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
67.846291,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004183,0.012148,0.016480,-2.180182,0.005615,-0.001709,0.000732,0,0,0,0,3000,3000,3000,3000,0,-96,-163,0
67.848244,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004295,0.012148,0.016480,-2.180182,-0.002930,0.000977,0.001953,0,0,0,0,3000,3000,3000,3000,0,-90,-166,0
67.850189,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004456,0.012148,0.016480,-2.180182,0.003418,-0.002197,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-94,-163,0
67.852150,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004446,0.012148,0.016480,-2.180182,0.002441,0.004639,0.000244,0,0,0,0,3000,3000,3000,3000,0,-94,-169,0
67.854103,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004456,0.012148,0.016480,-2.180182,-0.003418,0.000244,-0.002441,0,0,0,0,3000,3000,3000,3000,0,-90,-166,0
67.856056,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004511,0.012148,0.016480,-2.180182,0.006592,-0.000732,0.001953,0,0,0,0,3000,3000,3000,3000,0,-97,-165,0
67.858009,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004496,0.012148,0.016480,-2.180182,-0.006592,-0.004395,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-87,-161,0
67.859962,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004589,0.012148,0.016480,-2.180182,0.007812,0.002441,-0.002441,0,0,0,0,3000,3000,3000,3000,0,-97,-167,0
67.861908,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004660,0.012185,0.016500,-2.180205,-0.005127,0.003418,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-98,-168,0
67.863869,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004702,0.012148,0.016480,-2.180182,0.005615,-0.002197,0.001221,0,0,0,0,3000,3000,3000,3000,0,-97,-163,0
67.865814,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004784,0.012148,0.016480,-2.180182,0.002930,-0.000244,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-96,-165,0
67.867767,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.004856,0.012148,0.016480,-2.180182,-0.004395,0.000977,0.001221,0,0,0,0,3000,3000,3000,3000,0,-90,-166,0
67.869728,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005018,0.012148,0.016480,-2.180182,0.010498,-0.000732,0.000732,0,0,0,0,3000,3000,3000,3000,0,-101,-165,0
67.871674,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005150,0.012148,0.016480,-2.180182,-0.005127,0.002441,0.001953,0,0,0,0,3000,3000,3000,3000,0,-90,-168,0
67.873627,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005213,0.012148,0.016480,-2.180182,0.006592,0.000977,0.002441,0,0,0,0,3000,3000,3000,3000,0,-98,-167,0
67.875587,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005154,0.012148,0.016480,-2.180182,-0.002930,0.000977,-0.003418,0,0,0,0,3000,3000,3000,3000,0,-91,-167,0
67.877533,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005243,0.012148,0.016480,-2.180182,0.002930,-0.000732,0.000732,0,0,0,0,3000,3000,3000,3000,0,-95,-165,0
67.879494,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005306,0.012148,0.016480,-2.180182,0.000244,0.001465,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-93,-167,0
67.881439,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005434,0.012148,0.016480,-2.180182,-0.003418,0.000244,0.000732,0,0,0,0,3000,3000,3000,3000,0,-90,-166,0
67.883392,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005497,0.012148,0.016480,-2.180182,0.003418,0.000244,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-94,-166,0
67.885345,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005606,0.012148,0.016480,-2.180182,-0.002441,-0.000732,0.000244,0,0,0,0,3000,3000,3000,3000,0,-90,-165,0
67.887306,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005594,0.012148,0.016480,-2.180182,0.008789,0.001465,0.003418,0,0,0,0,3000,3000,3000,3000,0,-98,-167,0
67.889259,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004957,0.012148,0.016480,-2.180182,-0.003418,0.000244,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-89,-166,0
67.891212,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004938,0.012148,0.016480,-2.180182,0.005127,-0.001709,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-95,-164,0
67.893166,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004913,0.012148,0.016480,-2.180182,0.001221,0.001465,0.000244,0,0,0,0,3000,3000,3000,3000,0,-93,-167,0
67.895119,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004927,0.012148,0.016480,-2.180182,0.000244,-0.001221,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-92,-164,0
67.897064,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004848,0.012148,0.016480,-2.180182,0.004639,-0.001221,0.000732,0,0,0,0,3000,3000,3000,3000,0,-95,-164,0
67.899025,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004839,0.012148,0.016480,-2.180182,-0.005127,0.002441,-0.004639,0,0,0,0,3000,3000,3000,3000,0,-88,-167,0
67.900978,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004854,0.012148,0.016480,-2.180182,0.008789,-0.000732,0.002930,0,0,0,0,3000,3000,3000,3000,0,-98,-165,0
67.902931,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004969,0.012148,0.016480,-2.180182,-0.001221,-0.004883,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-91,-160,0
67.904884,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004967,0.012148,0.016480,-2.180182,0.006592,0.001465,0.002441,0,0,0,0,3000,3000,3000,3000,0,-97,-166,0
67.906837,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004896,0.012148,0.016480,-2.180182,0.002930,0.000977,0.000244,0,0,0,0,3000,3000,3000,3000,0,-94,-166,0
67.908791,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004913,0.012148,0.016480,-2.180182,-0.006104,-0.001709,-0.002930,0,0,0,0,3000,3000,3000,3000,0,-88,-163,0
67.910744,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004850,0.012148,0.016480,-2.180182,0.008301,0.003418,0.003906,0,0,0,0,3000,3000,3000,3000,0,-98,-168,0
67.912689,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004847,0.012148,0.016480,-2.180182,-0.007080,0.001465,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-87,-166,0
67.914650,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004932,0.012148,0.016480,-2.180182,0.009277,-0.001221,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-98,-164,0
67.916603,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005013,0.012148,0.016480,-2.180182,-0.003906,0.001465,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-89,-167,0
67.918556,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005089,0.012148,0.016480,-2.180182,0.003906,-0.002930,0.001221,0,0,0,0,3000,3000,3000,3000,0,-94,-162,0
67.920509,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005066,0.012148,0.016480,-2.180182,0.000244,0.000977,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-92,-166,0
67.922462,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005234,0.012148,0.016480,-2.180182,0.001221,-0.000732,-0.002441,0,0,0,0,3000,3000,3000,3000,0,-92,-164,0
67.924416,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005281,0.012148,0.016480,-2.180182,0.003906,0.002441,0.000732,0,0,0,0,3000,3000,3000,3000,0,-94,-167,0
67.926369,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005213,0.012148,0.016480,-2.180182,-0.004395,0.001953,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-88,-167,0
67.928314,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005260,0.012148,0.016480,-2.180182,0.006104,-0.001221,0.000244,0,0,0,0,3000,3000,3000,3000,0,-96,-164,0
67.930275,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005314,0.012148,0.016480,-2.180182,-0.004395,0.001953,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-88,-167,0
67.932228,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005375,0.012148,0.016480,-2.180182,0.003418,-0.001709,0.000244,0,0,0,0,3000,3000,3000,3000,0,-93,-164,0
67.934181,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005428,0.012148,0.016480,-2.180182,0.003418,0.000244,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-94,-165,0
67.936134,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005550,0.012148,0.016480,-2.180182,-0.001221,0.000977,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-90,-166,0
67.938087,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005600,0.012148,0.016480,-2.180182,0.003418,-0.002930,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-94,-162,0
67.940041,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005669,0.012148,0.016480,-2.180182,-0.006104,0.001953,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-87,-167,0
67.941994,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005779,0.012148,0.016480,-2.180182,0.005127,0.000244,0.001221,0,0,0,0,3000,3000,3000,3000,0,-94,-165,0
67.943947,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005537,0.012148,0.016480,-2.180182,-0.006104,-0.001221,-0.002930,0,0,0,0,3000,3000,3000,3000,0,-86,-164,0
67.945900,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005558,0.012148,0.016480,-2.180182,0.002441,-0.001709,-0.002930,0,0,0,0,3000,3000,3000,3000,0,-92,-163,0
67.947853,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005520,0.012148,0.016480,-2.180182,0.001221,0.000977,0.001221,0,0,0,0,3000,3000,3000,3000,0,-91,-166,0
67.949806,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005451,0.012148,0.016480,-2.180182,-0.004395,0.000244,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-87,-165,0
67.951759,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005487,0.012148,0.016480,-2.180182,0.009766,0.000244,-0.003906,0,0,0,0,3000,3000,3000,3000,0,-97,-165,0
67.953712,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005512,0.012148,0.016480,-2.180182,-0.003906,0.001465,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-88,-166,0
67.955666,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005619,0.012148,0.016480,-2.180182,0.006104,0.000977,0.001953,0,0,0,0,3000,3000,3000,3000,0,-95,-166,0
67.957619,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005611,0.012148,0.016480,-2.180182,-0.004395,0.000244,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-88,-165,0
67.959572,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005701,0.012148,0.016480,-2.180182,0.007812,0.000244,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-97,-165,0
67.961525,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005573,0.012148,0.016480,-2.180182,-0.002441,0.002441,0.003418,0,0,0,0,3000,3000,3000,3000,0,-90,-168,0
67.963478,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005693,0.012148,0.016480,-2.180182,0.000732,-0.001709,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-92,-164,0
67.965431,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005672,0.012148,0.016480,-2.180182,0.002930,0.002930,0.000244,0,0,0,0,3000,3000,3000,3000,0,-93,-168,0
67.967400,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.003445,0.012148,0.016480,-2.180182,-0.003418,-0.000244,0.000244,0,0,0,0,3000,3000,3000,3000,0,-89,-165,0
67.969337,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.003458,0.012148,0.016480,-2.180182,0.008301,-0.000732,0.000732,0,0,0,0,3000,3000,3000,3000,0,-97,-165,0
67.971321,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.003460,0.012148,0.016480,-2.180182,-0.005127,-0.000244,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-88,-165,0
67.973236,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.003489,0.012148,0.016480,-2.180182,0.004639,-0.001709,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-95,-164,0
67.975189,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.003502,0.012148,0.016480,-2.180182,-0.000244,0.000244,0.000732,0,0,0,0,3000,3000,3000,3000,0,-91,-165,0
67.977142,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.003550,0.012148,0.016480,-2.180182,0.000244,0.000244,0.001221,0,0,0,0,3000,3000,3000,3000,0,-92,-165,0
67.979095,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.003712,0.012148,0.016480,-2.180182,0.001221,0.000977,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-92,-166,0
67.981056,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.003740,0.012148,0.016480,-2.180182,-0.001221,-0.001221,-0.002441,0,0,0,0,3000,3000,3000,3000,0,-91,-164,0
67.984962,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.003849,0.012148,0.016480,-2.180182,0.007080,0.001465,0.001221,0,0,0,0,3000,3000,3000,3000,0,-97,-166,0
67.986908,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004530,0.012148,0.016541,-2.180182,0.005615,0.001953,0.000732,0,0,0,0,3000,3000,3000,3000,0,-97,-168,0
67.988869,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004450,0.012148,0.016541,-2.180182,0.000732,0.004150,0.000244,0,0,0,0,3000,3000,3000,3000,0,-94,-170,0
67.990814,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004429,0.012148,0.016541,-2.180182,-0.000244,0.002930,0.000732,0,0,0,0,3000,3000,3000,3000,0,-93,-169,0
67.992767,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004377,0.012148,0.016541,-2.180182,0.007080,0.000244,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-98,-167,0
67.994720,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004267,0.012148,0.016541,-2.180182,-0.005615,0.000244,0.000244,0,0,0,0,3000,3000,3000,3000,0,-89,-167,0
67.996674,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004267,0.012148,0.016541,-2.180182,0.005127,-0.000244,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-96,-166,0
67.998634,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004177,0.012148,0.016541,-2.180182,-0.007080,0.000977,0.000732,0,0,0,0,3000,3000,3000,3000,0,-87,-167,0
68.000580,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004293,0.012148,0.016541,-2.180182,0.005127,-0.001709,0.000244,0,0,0,0,3000,3000,3000,3000,0,-96,-165,0
68.002541,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004341,0.012148,0.016541,-2.180182,0.001953,0.000977,-0.002930,0,0,0,0,3000,3000,3000,3000,0,-93,-167,0
68.004486,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004482,0.012148,0.016541,-2.180182,0.002441,0.001465,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-94,-167,0
68.006439,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004559,0.012148,0.016541,-2.180182,0.002441,0.000244,0.001953,0,0,0,0,3000,3000,3000,3000,0,-94,-166,0
68.008392,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004501,0.012148,0.016541,-2.180182,-0.004395,0.000244,0.000244,0,0,0,0,3000,3000,3000,3000,0,-89,-166,0
68.010345,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004677,0.012148,0.016541,-2.180182,0.008789,-0.000244,0.000244,0,0,0,0,3000,3000,3000,3000,0,-98,-166,0
68.012306,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004805,0.012148,0.016541,-2.180182,-0.002930,0.000244,-0.002930,0,0,0,0,3000,3000,3000,3000,0,-90,-166,0
68.014252,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004721,0.012148,0.016541,-2.180182,0.003418,0.000244,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-94,-166,0
68.016205,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004723,0.012148,0.016541,-2.180182,-0.002441,-0.000732,0.000732,0,0,0,0,3000,3000,3000,3000,0,-90,-165,0
68.018158,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004854,0.012148,0.016541,-2.180182,0.001221,-0.002197,0.000244,0,0,0,0,3000,3000,3000,3000,0,-92,-163,0
68.020111,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004906,0.012148,0.016541,-2.180182,0.002930,0.000977,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-94,-166,0
68.022064,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.004988,0.012148,0.016541,-2.180182,0.000244,-0.001221,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-92,-164,0
68.024025,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005011,0.012148,0.016541,-2.180182,0.007812,0.000244,0.001221,0,0,0,0,3000,3000,3000,3000,0,-97,-165,0
68.025970,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005110,0.012148,0.016541,-2.180182,-0.009277,0.001953,-0.002930,0,0,0,0,3000,3000,3000,3000,0,-85,-167,0
68.027931,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005251,0.012148,0.016541,-2.180182,0.001221,-0.000244,0.000244,0,0,0,0,3000,3000,3000,3000,0,-92,-165,0
68.029877,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005173,0.012148,0.016541,-2.180182,-0.002930,0.002441,0.000244,0,0,0,0,3000,3000,3000,3000,0,-89,-168,0
68.031837,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005342,0.012148,0.016541,-2.180182,0.000244,-0.002197,0.000244,0,0,0,0,3000,3000,3000,3000,0,-91,-163,0
68.033791,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005554,0.012148,0.016541,-2.180182,0.006104,0.001465,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-95,-167,0
68.035744,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005718,0.012148,0.016541,-2.180182,-0.005615,-0.001221,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-87,-164,0
68.037689,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005695,0.012148,0.016541,-2.180182,0.007080,-0.001709,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-96,-164,0
68.039642,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005709,0.012148,0.016541,-2.180182,-0.005615,0.001953,-0.003418,0,0,0,0,3000,3000,3000,3000,0,-87,-167,0
68.041603,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005762,0.012148,0.016541,-2.180182,0.006104,-0.001221,0.001953,0,0,0,0,3000,3000,3000,3000,0,-95,-164,0
68.043556,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.005846,0.012148,0.016541,-2.180182,-0.002441,0.000244,-0.002930,0,0,0,0,3000,3000,3000,3000,0,-89,-165,0
68.045509,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.006931,0.012148,0.016541,-2.180182,0.002441,-0.001709,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-93,-163,0
68.047462,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.006964,0.012148,0.016541,-2.180182,0.000732,-0.001709,0.000244,0,0,0,0,3000,3000,3000,3000,0,-92,-163,0
68.057228,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007013,0.012148,0.016541,-2.180182,-0.000732,-0.001709,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-91,-163,0
68.059181,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007515,0.012209,0.016602,-2.180367,0.006592,0.000244,0.000732,0,0,0,0,3000,3000,3000,3000,0,-96,-165,0
68.061134,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007452,0.012209,0.016602,-2.180367,-0.001953,0.001953,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-90,-167,0
68.063087,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007597,0.012209,0.016602,-2.180367,-0.000732,-0.001221,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-91,-164,0
68.065041,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007582,0.012209,0.016602,-2.180367,0.005615,0.001953,0.001953,0,0,0,0,3000,3000,3000,3000,0,-96,-167,0
68.066994,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007607,0.012209,0.016602,-2.180367,-0.003906,0.002930,-0.003906,0,0,0,0,3000,3000,3000,3000,0,-89,-169,0
68.068947,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007557,0.012209,0.016602,-2.180367,0.002441,-0.001709,0.001953,0,0,0,0,3000,3000,3000,3000,0,-94,-165,0
68.070892,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007704,0.012209,0.016602,-2.180367,-0.004395,0.001465,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-89,-168,0
68.072853,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007849,0.012209,0.016602,-2.180367,0.006104,-0.001221,0.002441,0,0,0,0,3000,3000,3000,3000,0,-96,-165,0
68.074806,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007830,0.012240,0.016610,-2.180443,-0.001953,-0.001221,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-96,-165,0
68.076759,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007835,0.012209,0.016602,-2.180367,-0.005615,-0.001221,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-88,-165,0
68.078712,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007969,0.012209,0.016602,-2.180367,0.004639,0.005615,0.000732,0,0,0,0,3000,3000,3000,3000,0,-95,-171,0
68.080666,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.007959,0.012209,0.016602,-2.180367,-0.005127,-0.000244,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-88,-166,0
68.082619,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.008104,0.012209,0.016602,-2.180367,0.009277,0.000244,0.001221,0,0,0,0,3000,3000,3000,3000,0,-99,-167,0
68.084572,2.066406,-0.417969,0.000000,0.000000,0.000000,-0.008121,0.012209,0.016602,-2.180367,-0.004395,0.003418,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-89,-170,0
68.086517,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.007019,0.012209,0.016602,-2.180367,0.003418,-0.000244,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-95,-167,0
68.088470,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.006975,0.012209,0.016602,-2.180367,-0.001221,-0.000732,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-91,-166,0
68.090424,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.007025,0.012209,0.016602,-2.180367,-0.000244,-0.001221,0.000732,0,0,0,0,3000,3000,3000,3000,0,-92,-166,0
68.092377,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.007040,0.012209,0.016602,-2.180367,0.005615,-0.000244,0.002441,0,0,0,0,3000,3000,3000,3000,0,-96,-166,0
68.094337,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.007053,0.012209,0.016602,-2.180367,-0.006592,0.001465,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-87,-168,0
68.096291,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.006979,0.012209,0.016602,-2.180367,0.006104,0.000977,0.000244,0,0,0,0,3000,3000,3000,3000,0,-96,-167,0
68.098244,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.006958,0.012240,0.016610,-2.180443,-0.003906,-0.000732,-0.002441,0,0,0,0,3000,3000,3000,3000,0,-89,-166,0
68.100197,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.006918,0.012209,0.016602,-2.180367,0.004639,-0.003418,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-95,-163,0
68.102150,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.006849,0.012209,0.016602,-2.180367,-0.002441,-0.000244,0.000732,0,0,0,0,3000,3000,3000,3000,0,-90,-166,0
68.104103,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.006788,0.012209,0.016602,-2.180367,-0.001953,-0.001709,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-90,-164,0
68.106064,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.006834,0.012209,0.016602,-2.180367,0.002441,0.003418,0.002441,0,0,0,0,3000,3000,3000,3000,0,-93,-169,0
68.108025,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.006950,0.012209,0.016602,-2.180367,-0.004395,0.001465,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-88,-167,0
68.109970,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.007219,0.012209,0.016602,-2.180367,0.007080,0.000977,0.001221,0,0,0,0,3000,3000,3000,3000,0,-96,-167,0
68.111916,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.007170,0.012209,0.016602,-2.180367,-0.002930,0.002441,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-90,-169,0
68.113869,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.007179,0.012209,0.016602,-2.180367,0.005127,-0.005615,-0.000732,0,0,0,0,3000,3000,3000,3000,0,-95,-161,0
68.115822,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.007015,0.012209,0.016602,-2.180367,-0.000244,0.002930,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-92,-169,0
68.117775,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.006975,0.012209,0.016602,-2.180367,-0.001221,0.000244,-0.000244,0,0,0,0,3000,3000,3000,3000,0,-91,-166,0
68.119728,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.006981,0.012209,0.016602,-2.180367,0.001221,0.002930,0.000244,0,0,0,0,3000,3000,3000,3000,0,-93,-169,0
68.121681,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.007160,0.012209,0.016602,-2.180367,-0.004395,-0.001709,-0.001221,0,0,0,0,3000,3000,3000,3000,0,-89,-165,0
68.123627,2.066406,-0.417969,0.000000,0.000000,-0.009998,-0.007246,0.012209,0.016602,-2.180367,0.009277,0.000977,-0.001953,0,0,0,0,3000,3000,3000,3000,0,-98,-167,0
